posting_id,posting_date,date_key,account_code,account_name,account_type,entry_type,amount,currency,reference
8780,"2024-05-25",20240525,"TAX-100","Corporate & VAT Tax","Tax","Debit",577.13,"GBP","GL-2025-008780"
8781,"2024-09-26",20240926,"REV-100","Operating Revenue","Revenue","Credit",4972.65,"GBP","GL-2025-008781"
8782,"2024-09-23",20240923,"TAX-100","Corporate & VAT Tax","Tax","Debit",2745.6,"GBP","GL-2025-008782"
8783,"2024-03-12",20240312,"OPEX-100","Salaries & Payroll","Expense","Debit",2957.36,"GBP","GL-2025-008783"
8784,"2024-04-25",20240425,"REV-200","Services Revenue","Revenue","Credit",695.09,"GBP","GL-2025-008784"
8785,"2025-08-23",20250823,"OPEX-200","Office Lease & Utilities","Expense","Debit",3296.05,"GBP","GL-2025-008785"
8786,"2025-07-02",20250702,"REV-100","Operating Revenue","Revenue","Credit",4387.29,"GBP","GL-2025-008786"
8787,"2024-03-07",20240307,"OPEX-100","Salaries & Payroll","Expense","Debit",2537.74,"GBP","GL-2025-008787"
8788,"2024-02-28",20240228,"REV-200","Services Revenue","Revenue","Credit",714.9,"GBP","GL-2025-008788"
8789,"2025-07-07",20250707,"COGS-100","Direct Material Costs","COGS","Debit",5036.62,"GBP","GL-2025-008789"
8790,"2024-10-03",20241003,"COGS-200","Third-Party Infrastructure","COGS","Debit",878.93,"GBP","GL-2025-008790"
8791,"2025-10-29",20251029,"REV-100","Operating Revenue","Revenue","Credit",4030.67,"GBP","GL-2025-008791"
8792,"2024-06-12",20240612,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",641.04,"GBP","GL-2025-008792"
8793,"2025-12-15",20251215,"OPEX-200","Office Lease & Utilities","Expense","Debit",3720.39,"GBP","GL-2025-008793"
8794,"2025-08-28",20250828,"REV-200","Services Revenue","Revenue","Credit",3755.09,"GBP","GL-2025-008794"
8795,"2024-11-21",20241121,"TAX-100","Corporate & VAT Tax","Tax","Debit",2718.93,"GBP","GL-2025-008795"
8796,"2026-03-24",20260324,"REV-100","Operating Revenue","Revenue","Credit",1435.64,"GBP","GL-2025-008796"
8797,"2025-03-02",20250302,"TAX-100","Corporate & VAT Tax","Tax","Debit",3553.92,"GBP","GL-2025-008797"
8798,"2025-09-16",20250916,"REV-200","Services Revenue","Revenue","Credit",806.97,"GBP","GL-2025-008798"
8799,"2025-03-13",20250313,"COGS-100","Direct Material Costs","COGS","Debit",843.85,"GBP","GL-2025-008799"
8800,"2026-02-02",20260202,"OPEX-100","Salaries & Payroll","Expense","Debit",1599.26,"GBP","GL-2025-008800"
8801,"2025-07-07",20250707,"OPEX-200","Office Lease & Utilities","Expense","Debit",3251.88,"GBP","GL-2025-008801"
8802,"2025-10-26",20251026,"REV-100","Operating Revenue","Revenue","Credit",1767.38,"GBP","GL-2025-008802"
8803,"2024-02-24",20240224,"OPEX-200","Office Lease & Utilities","Expense","Debit",4819.35,"GBP","GL-2025-008803"
8804,"2025-11-03",20251103,"REV-100","Operating Revenue","Revenue","Credit",1292.95,"GBP","GL-2025-008804"
8805,"2026-03-25",20260325,"REV-100","Operating Revenue","Revenue","Credit",4202.28,"GBP","GL-2025-008805"
8806,"2025-10-12",20251012,"COGS-200","Third-Party Infrastructure","COGS","Debit",4179.33,"GBP","GL-2025-008806"
8807,"2025-09-11",20250911,"COGS-100","Direct Material Costs","COGS","Debit",1263.83,"GBP","GL-2025-008807"
8808,"2026-03-07",20260307,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1920.83,"GBP","GL-2025-008808"
8809,"2025-05-09",20250509,"OPEX-300","Marketing & Advertising","Expense","Debit",3705.72,"GBP","GL-2025-008809"
8810,"2024-11-13",20241113,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4442.99,"GBP","GL-2025-008810"
8811,"2024-06-20",20240620,"REV-200","Services Revenue","Revenue","Credit",1306.94,"GBP","GL-2025-008811"
8812,"2025-01-10",20250110,"COGS-200","Third-Party Infrastructure","COGS","Debit",1391.08,"GBP","GL-2025-008812"
8813,"2025-11-18",20251118,"REV-100","Operating Revenue","Revenue","Credit",4674.39,"GBP","GL-2025-008813"
8814,"2025-11-13",20251113,"COGS-100","Direct Material Costs","COGS","Debit",3758.24,"GBP","GL-2025-008814"
8815,"2025-06-18",20250618,"REV-100","Operating Revenue","Revenue","Credit",390.49,"GBP","GL-2025-008815"
8816,"2024-09-30",20240930,"REV-200","Services Revenue","Revenue","Credit",1437.96,"GBP","GL-2025-008816"
8817,"2024-11-05",20241105,"COGS-200","Third-Party Infrastructure","COGS","Debit",3093.4,"GBP","GL-2025-008817"
8818,"2025-07-14",20250714,"OPEX-100","Salaries & Payroll","Expense","Debit",3216.94,"GBP","GL-2025-008818"
8819,"2025-07-01",20250701,"OPEX-300","Marketing & Advertising","Expense","Debit",2645.2,"GBP","GL-2025-008819"
8820,"2024-11-02",20241102,"TAX-100","Corporate & VAT Tax","Tax","Debit",2274.97,"GBP","GL-2025-008820"
8821,"2025-10-30",20251030,"COGS-100","Direct Material Costs","COGS","Debit",2214.17,"GBP","GL-2025-008821"
8822,"2025-10-13",20251013,"REV-200","Services Revenue","Revenue","Credit",5083.64,"GBP","GL-2025-008822"
8823,"2026-05-13",20260513,"OPEX-200","Office Lease & Utilities","Expense","Debit",1942.29,"GBP","GL-2025-008823"
8824,"2026-06-21",20260621,"OPEX-200","Office Lease & Utilities","Expense","Debit",2231.46,"GBP","GL-2025-008824"
8825,"2025-04-28",20250428,"OPEX-300","Marketing & Advertising","Expense","Debit",2494.57,"GBP","GL-2025-008825"
8826,"2024-04-14",20240414,"OPEX-200","Office Lease & Utilities","Expense","Debit",343.94,"GBP","GL-2025-008826"
8827,"2025-12-20",20251220,"COGS-200","Third-Party Infrastructure","COGS","Debit",1531.85,"GBP","GL-2025-008827"
8828,"2025-02-01",20250201,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4979.75,"GBP","GL-2025-008828"
8829,"2026-06-07",20260607,"REV-200","Services Revenue","Revenue","Credit",3410.28,"GBP","GL-2025-008829"
8830,"2024-02-03",20240203,"TAX-100","Corporate & VAT Tax","Tax","Debit",2511.32,"GBP","GL-2025-008830"
8831,"2024-01-12",20240112,"TAX-100","Corporate & VAT Tax","Tax","Debit",3935,"GBP","GL-2025-008831"
8832,"2026-02-05",20260205,"OPEX-200","Office Lease & Utilities","Expense","Debit",2435.98,"GBP","GL-2025-008832"
8833,"2025-12-29",20251229,"REV-100","Operating Revenue","Revenue","Credit",3514.88,"GBP","GL-2025-008833"
8834,"2026-03-14",20260314,"REV-100","Operating Revenue","Revenue","Credit",4013.31,"GBP","GL-2025-008834"
8835,"2024-07-14",20240714,"TAX-100","Corporate & VAT Tax","Tax","Debit",169.1,"GBP","GL-2025-008835"
8836,"2025-05-11",20250511,"REV-100","Operating Revenue","Revenue","Credit",2114.89,"GBP","GL-2025-008836"
8837,"2025-01-08",20250108,"OPEX-200","Office Lease & Utilities","Expense","Debit",3676.33,"GBP","GL-2025-008837"
8838,"2025-06-23",20250623,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1439.14,"GBP","GL-2025-008838"
8839,"2024-06-18",20240618,"OPEX-300","Marketing & Advertising","Expense","Debit",1459.75,"GBP","GL-2025-008839"
8840,"2025-07-16",20250716,"COGS-200","Third-Party Infrastructure","COGS","Debit",1875.05,"GBP","GL-2025-008840"
8841,"2026-01-01",20260101,"COGS-100","Direct Material Costs","COGS","Debit",2107.97,"GBP","GL-2025-008841"
8842,"2025-03-06",20250306,"OPEX-200","Office Lease & Utilities","Expense","Debit",5044.21,"GBP","GL-2025-008842"
8843,"2025-06-07",20250607,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2763.7,"GBP","GL-2025-008843"
8844,"2025-05-29",20250529,"OPEX-100","Salaries & Payroll","Expense","Debit",3808.68,"GBP","GL-2025-008844"
8845,"2025-10-26",20251026,"REV-200","Services Revenue","Revenue","Credit",4452.48,"GBP","GL-2025-008845"
8846,"2024-12-15",20241215,"REV-100","Operating Revenue","Revenue","Credit",2117.02,"GBP","GL-2025-008846"
8847,"2024-06-02",20240602,"OPEX-200","Office Lease & Utilities","Expense","Debit",776.76,"GBP","GL-2025-008847"
8848,"2024-12-16",20241216,"OPEX-100","Salaries & Payroll","Expense","Debit",923.87,"GBP","GL-2025-008848"
8849,"2024-10-15",20241015,"OPEX-300","Marketing & Advertising","Expense","Debit",515.89,"GBP","GL-2025-008849"
8850,"2026-04-21",20260421,"OPEX-300","Marketing & Advertising","Expense","Debit",403.66,"GBP","GL-2025-008850"
8851,"2024-11-02",20241102,"REV-100","Operating Revenue","Revenue","Credit",1107.31,"GBP","GL-2025-008851"
8852,"2024-10-03",20241003,"COGS-200","Third-Party Infrastructure","COGS","Debit",2424.75,"GBP","GL-2025-008852"
8853,"2025-05-18",20250518,"COGS-100","Direct Material Costs","COGS","Debit",3089.97,"GBP","GL-2025-008853"
8854,"2026-03-19",20260319,"TAX-100","Corporate & VAT Tax","Tax","Debit",3935.06,"GBP","GL-2025-008854"
8855,"2025-07-22",20250722,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3864.81,"GBP","GL-2025-008855"
8856,"2024-12-23",20241223,"OPEX-200","Office Lease & Utilities","Expense","Debit",3286.89,"GBP","GL-2025-008856"
8857,"2024-12-28",20241228,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",4822.09,"GBP","GL-2025-008857"
8858,"2025-11-03",20251103,"REV-100","Operating Revenue","Revenue","Credit",2538.21,"GBP","GL-2025-008858"
8859,"2025-10-16",20251016,"REV-200","Services Revenue","Revenue","Credit",493.76,"GBP","GL-2025-008859"
8860,"2025-07-22",20250722,"REV-100","Operating Revenue","Revenue","Credit",3394.78,"GBP","GL-2025-008860"
8861,"2024-11-23",20241123,"OPEX-100","Salaries & Payroll","Expense","Debit",4908.41,"GBP","GL-2025-008861"
8862,"2024-02-25",20240225,"OPEX-100","Salaries & Payroll","Expense","Debit",3410.13,"GBP","GL-2025-008862"
8863,"2024-05-31",20240531,"COGS-200","Third-Party Infrastructure","COGS","Debit",3659.34,"GBP","GL-2025-008863"
8864,"2024-08-31",20240831,"COGS-100","Direct Material Costs","COGS","Debit",3863.39,"GBP","GL-2025-008864"
8865,"2025-01-27",20250127,"REV-200","Services Revenue","Revenue","Credit",977.39,"GBP","GL-2025-008865"
8866,"2026-01-14",20260114,"OPEX-200","Office Lease & Utilities","Expense","Debit",3286.02,"GBP","GL-2025-008866"
8867,"2024-02-03",20240203,"OPEX-100","Salaries & Payroll","Expense","Debit",2170.83,"GBP","GL-2025-008867"
8868,"2024-03-21",20240321,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1316.16,"GBP","GL-2025-008868"
8869,"2026-03-23",20260323,"TAX-100","Corporate & VAT Tax","Tax","Debit",3162.39,"GBP","GL-2025-008869"
8870,"2025-10-12",20251012,"TAX-100","Corporate & VAT Tax","Tax","Debit",2101.08,"GBP","GL-2025-008870"
8871,"2025-03-19",20250319,"OPEX-300","Marketing & Advertising","Expense","Debit",1012.14,"GBP","GL-2025-008871"
8872,"2025-11-09",20251109,"REV-100","Operating Revenue","Revenue","Credit",1727.53,"GBP","GL-2025-008872"
8873,"2025-03-12",20250312,"COGS-200","Third-Party Infrastructure","COGS","Debit",4691,"GBP","GL-2025-008873"
8874,"2024-12-28",20241228,"OPEX-300","Marketing & Advertising","Expense","Debit",1272.57,"GBP","GL-2025-008874"
8875,"2025-06-16",20250616,"OPEX-100","Salaries & Payroll","Expense","Debit",1163.3,"GBP","GL-2025-008875"
8876,"2025-03-23",20250323,"REV-200","Services Revenue","Revenue","Credit",2364.49,"GBP","GL-2025-008876"
8877,"2025-03-25",20250325,"TAX-100","Corporate & VAT Tax","Tax","Debit",4209.12,"GBP","GL-2025-008877"
8878,"2025-05-04",20250504,"REV-200","Services Revenue","Revenue","Credit",5099.07,"GBP","GL-2025-008878"
8879,"2026-01-10",20260110,"REV-200","Services Revenue","Revenue","Credit",1479.17,"GBP","GL-2025-008879"
8880,"2026-01-23",20260123,"REV-100","Operating Revenue","Revenue","Credit",3064.84,"GBP","GL-2025-008880"
8881,"2025-09-02",20250902,"TAX-100","Corporate & VAT Tax","Tax","Debit",184.52,"GBP","GL-2025-008881"
8882,"2026-02-19",20260219,"OPEX-100","Salaries & Payroll","Expense","Debit",2627.2,"GBP","GL-2025-008882"
8883,"2024-04-04",20240404,"REV-200","Services Revenue","Revenue","Credit",4600.71,"GBP","GL-2025-008883"
8884,"2026-06-14",20260614,"OPEX-100","Salaries & Payroll","Expense","Debit",1824.01,"GBP","GL-2025-008884"
8885,"2026-05-10",20260510,"OPEX-300","Marketing & Advertising","Expense","Debit",607.93,"GBP","GL-2025-008885"
8886,"2026-04-03",20260403,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1824.98,"GBP","GL-2025-008886"
8887,"2026-05-17",20260517,"TAX-100","Corporate & VAT Tax","Tax","Debit",4491.49,"GBP","GL-2025-008887"
8888,"2024-06-14",20240614,"TAX-100","Corporate & VAT Tax","Tax","Debit",1020.14,"GBP","GL-2025-008888"
8889,"2025-03-23",20250323,"COGS-200","Third-Party Infrastructure","COGS","Debit",2780.58,"GBP","GL-2025-008889"
8890,"2025-10-23",20251023,"COGS-100","Direct Material Costs","COGS","Debit",1337.2,"GBP","GL-2025-008890"
8891,"2024-07-03",20240703,"TAX-100","Corporate & VAT Tax","Tax","Debit",1281.73,"GBP","GL-2025-008891"
8892,"2024-06-20",20240620,"OPEX-100","Salaries & Payroll","Expense","Debit",2535.16,"GBP","GL-2025-008892"
8893,"2024-09-20",20240920,"OPEX-100","Salaries & Payroll","Expense","Debit",1512.01,"GBP","GL-2025-008893"
8894,"2024-11-17",20241117,"COGS-200","Third-Party Infrastructure","COGS","Debit",2812.83,"GBP","GL-2025-008894"
8895,"2026-02-18",20260218,"REV-100","Operating Revenue","Revenue","Credit",1788.99,"GBP","GL-2025-008895"
8896,"2024-10-21",20241021,"OPEX-100","Salaries & Payroll","Expense","Debit",3227.57,"GBP","GL-2025-008896"
8897,"2026-03-24",20260324,"REV-100","Operating Revenue","Revenue","Credit",337.55,"GBP","GL-2025-008897"
8898,"2024-08-22",20240822,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",1875.8,"GBP","GL-2025-008898"
8899,"2025-09-11",20250911,"OPEX-100","Salaries & Payroll","Expense","Debit",3898.04,"GBP","GL-2025-008899"
8900,"2025-01-20",20250120,"COGS-200","Third-Party Infrastructure","COGS","Debit",4681.67,"GBP","GL-2025-008900"
8901,"2024-11-19",20241119,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",796.91,"GBP","GL-2025-008901"
8902,"2025-06-03",20250603,"REV-200","Services Revenue","Revenue","Credit",2681.98,"GBP","GL-2025-008902"
8903,"2024-02-29",20240229,"OPEX-300","Marketing & Advertising","Expense","Debit",349.34,"GBP","GL-2025-008903"
8904,"2025-09-22",20250922,"REV-200","Services Revenue","Revenue","Credit",2987.33,"GBP","GL-2025-008904"
8905,"2025-07-22",20250722,"OPEX-200","Office Lease & Utilities","Expense","Debit",1930.46,"GBP","GL-2025-008905"
8906,"2024-12-19",20241219,"TAX-100","Corporate & VAT Tax","Tax","Debit",151.9,"GBP","GL-2025-008906"
8907,"2024-08-04",20240804,"OPEX-300","Marketing & Advertising","Expense","Debit",1654.25,"GBP","GL-2025-008907"
8908,"2024-03-15",20240315,"COGS-200","Third-Party Infrastructure","COGS","Debit",2306.5,"GBP","GL-2025-008908"
8909,"2026-05-02",20260502,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3187.17,"GBP","GL-2025-008909"
8910,"2026-02-04",20260204,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",5040.95,"GBP","GL-2025-008910"
8911,"2024-03-12",20240312,"OPEX-100","Salaries & Payroll","Expense","Debit",1214.25,"GBP","GL-2025-008911"
8912,"2025-07-03",20250703,"REV-100","Operating Revenue","Revenue","Credit",3714.01,"GBP","GL-2025-008912"
8913,"2026-02-03",20260203,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2401.61,"GBP","GL-2025-008913"
8914,"2024-05-08",20240508,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",705.82,"GBP","GL-2025-008914"
8915,"2025-10-20",20251020,"REV-100","Operating Revenue","Revenue","Credit",2694.52,"GBP","GL-2025-008915"
8916,"2024-02-08",20240208,"OPEX-300","Marketing & Advertising","Expense","Debit",1070.4,"GBP","GL-2025-008916"
8917,"2026-05-05",20260505,"COGS-200","Third-Party Infrastructure","COGS","Debit",682.55,"GBP","GL-2025-008917"
8918,"2025-12-04",20251204,"OPEX-200","Office Lease & Utilities","Expense","Debit",4477.56,"GBP","GL-2025-008918"
8919,"2024-09-30",20240930,"OPEX-200","Office Lease & Utilities","Expense","Debit",4913.85,"GBP","GL-2025-008919"
8920,"2025-07-31",20250731,"REV-100","Operating Revenue","Revenue","Credit",717.6,"GBP","GL-2025-008920"
8921,"2024-05-02",20240502,"REV-100","Operating Revenue","Revenue","Credit",2237.41,"GBP","GL-2025-008921"
8922,"2026-02-23",20260223,"COGS-200","Third-Party Infrastructure","COGS","Debit",1837.18,"GBP","GL-2025-008922"
8923,"2026-04-11",20260411,"REV-100","Operating Revenue","Revenue","Credit",633.83,"GBP","GL-2025-008923"
8924,"2024-05-17",20240517,"REV-100","Operating Revenue","Revenue","Credit",156.66,"GBP","GL-2025-008924"
8925,"2024-09-21",20240921,"OPEX-300","Marketing & Advertising","Expense","Debit",3359.23,"GBP","GL-2025-008925"
8926,"2025-09-22",20250922,"REV-200","Services Revenue","Revenue","Credit",2391.26,"GBP","GL-2025-008926"
8927,"2024-02-27",20240227,"OPEX-100","Salaries & Payroll","Expense","Debit",1780.21,"GBP","GL-2025-008927"
8928,"2024-03-26",20240326,"REV-100","Operating Revenue","Revenue","Credit",1977.59,"GBP","GL-2025-008928"
8929,"2025-10-01",20251001,"COGS-200","Third-Party Infrastructure","COGS","Debit",410.99,"GBP","GL-2025-008929"
8930,"2024-12-28",20241228,"OPEX-300","Marketing & Advertising","Expense","Debit",2942.87,"GBP","GL-2025-008930"
8931,"2024-03-08",20240308,"REV-100","Operating Revenue","Revenue","Credit",3255.37,"GBP","GL-2025-008931"
8932,"2024-09-03",20240903,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3157.34,"GBP","GL-2025-008932"
8933,"2024-05-22",20240522,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",690.73,"GBP","GL-2025-008933"
8934,"2024-10-31",20241031,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2029.77,"GBP","GL-2025-008934"
8935,"2025-07-09",20250709,"REV-200","Services Revenue","Revenue","Credit",472.73,"GBP","GL-2025-008935"
8936,"2024-01-28",20240128,"TAX-100","Corporate & VAT Tax","Tax","Debit",456.26,"GBP","GL-2025-008936"
8937,"2025-09-12",20250912,"OPEX-100","Salaries & Payroll","Expense","Debit",4793.89,"GBP","GL-2025-008937"
8938,"2024-08-03",20240803,"OPEX-100","Salaries & Payroll","Expense","Debit",1121.61,"GBP","GL-2025-008938"
8939,"2024-03-20",20240320,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",3691.79,"GBP","GL-2025-008939"
8940,"2025-03-05",20250305,"OPEX-200","Office Lease & Utilities","Expense","Debit",2338.64,"GBP","GL-2025-008940"
8941,"2024-11-25",20241125,"REV-100","Operating Revenue","Revenue","Credit",2424.72,"GBP","GL-2025-008941"
8942,"2024-04-12",20240412,"OPEX-200","Office Lease & Utilities","Expense","Debit",4392.07,"GBP","GL-2025-008942"
8943,"2024-01-18",20240118,"OPEX-100","Salaries & Payroll","Expense","Debit",2340.42,"GBP","GL-2025-008943"
8944,"2025-12-16",20251216,"COGS-200","Third-Party Infrastructure","COGS","Debit",3301.92,"GBP","GL-2025-008944"
8945,"2025-11-13",20251113,"OPEX-100","Salaries & Payroll","Expense","Debit",2794.77,"GBP","GL-2025-008945"
8946,"2025-11-01",20251101,"REV-100","Operating Revenue","Revenue","Credit",2905.97,"GBP","GL-2025-008946"
8947,"2024-06-23",20240623,"REV-200","Services Revenue","Revenue","Credit",3101.61,"GBP","GL-2025-008947"
8948,"2026-01-04",20260104,"TAX-100","Corporate & VAT Tax","Tax","Debit",3620.97,"GBP","GL-2025-008948"
8949,"2024-06-03",20240603,"COGS-100","Direct Material Costs","COGS","Debit",1561.54,"GBP","GL-2025-008949"
8950,"2024-03-25",20240325,"OPEX-300","Marketing & Advertising","Expense","Debit",3790.45,"GBP","GL-2025-008950"
8951,"2025-07-03",20250703,"COGS-100","Direct Material Costs","COGS","Debit",3514.81,"GBP","GL-2025-008951"
8952,"2024-06-27",20240627,"COGS-200","Third-Party Infrastructure","COGS","Debit",4514.37,"GBP","GL-2025-008952"
8953,"2025-01-20",20250120,"COGS-100","Direct Material Costs","COGS","Debit",1267.64,"GBP","GL-2025-008953"
8954,"2024-08-22",20240822,"REV-200","Services Revenue","Revenue","Credit",2496.97,"GBP","GL-2025-008954"
8955,"2025-10-15",20251015,"TAX-100","Corporate & VAT Tax","Tax","Debit",1982.53,"GBP","GL-2025-008955"
8956,"2024-09-03",20240903,"OPEX-400","Software Subscriptions & Cloud","Expense","Debit",2180.95,"GBP","GL-2025-008956"
8957,"2025-05-27",20250527,"REV-200","Services Revenue","Revenue","Credit",1755.81,"GBP","GL-2025-008957"
8958,"2025-05-01",20250501,"OPEX-200","Office Lease & Utilities","Expense","Debit",2380.41,"GBP","GL-2025-008958"
